HRGM name,Genome name,GTDB Taxonomy,Member Count,Continents,Country,Study.x,Genome type,16S rRNA,Quality,Completeness (%),Contamination (%),N50 (bp),Genome Length (bp),phylum,class,order,family,genus,species,sample,V1,Assay,Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center,Name3,Collection_Date,Consent,DATASTORE,filetype,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,Isolation_source,Lat_Lon,Library,Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,REPLICATE,samp_collect_device,Sample,Name2,SRA,Study.y,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,Freq
HRGM_Genome_2192,KIJ_genome_24006,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__,53,Asia,Japan;South Korea;China,CIBIO;HGM;KIJ;EBI,MAG,Indirect,HQ,99.65,0,147398,1911047,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus_D,,SRR12534018,138,AMPLICON,601,172223243,PRJNA549977,SAMN15902686,Metagenome,or,environmental,120784468,CEDARS-SINAI,MEDICAL,CENTER,2017-07-14,public,SRX9023784,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,11,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,SIBO-replicate,replicate,2,Upper,endoscopy,11Duodenal,aspirate,SRP279051,0.0059484184078854125
HRGM_Genome_2192,KIJ_genome_24006,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__,53,Asia,Japan;South Korea;China,CIBIO;HGM;KIJ;EBI,MAG,Indirect,HQ,99.65,0,147398,1911047,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus_D,,SRR12534019,139,AMPLICON,601,130137378,PRJNA549977,SAMN15902677,Metagenome,or,environmental,91558877,CEDARS-SINAI,MEDICAL,CENTER,missing,public,SRX9023783,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,2,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,non-SIBO,replicate,2,Upper,endoscopy,2Duodenal,aspirate,SRP279051,0.003122167388458052
HRGM_Genome_2198,GUT_GENOME177056,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D pittmaniae,4,Europe;North America,Spain;Denmark;United States;Italy,CIBIO;EBI,MAG,Direct,HQ,97.54,0.34,210080,2077686,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus_D,Haemophilus_D pittmaniae,SRR12533894,14,AMPLICON,600,233335807,PRJNA549977,SAMN15902763,Metagenome,or,environmental,149112378,CEDARS-SINAI,MEDICAL,CENTER,2018-04-13,public,SRX9023908,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,128,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,non-SIBO,replicate,72,Upper,endoscopy,128Duodenal,aspirate,SRP279051,0.003126439678220843
HRGM_Genome_2198,GUT_GENOME177056,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D pittmaniae,4,Europe;North America,Spain;Denmark;United States;Italy,CIBIO;EBI,MAG,Direct,HQ,97.54,0.34,210080,2077686,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus_D,Haemophilus_D pittmaniae,SRR12533895,15,AMPLICON,600,305626255,PRJNA549977,SAMN15902762,Metagenome,or,environmental,194450418,CEDARS-SINAI,MEDICAL,CENTER,2018-04-12,public,SRX9023907,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,127,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,SIBO-replicate,replicate,16,Upper,endoscopy,127Duodenal,aspirate,SRP279051,0.001253308671110119
HRGM_Genome_2198,GUT_GENOME177056,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D pittmaniae,4,Europe;North America,Spain;Denmark;United States;Italy,CIBIO;EBI,MAG,Direct,HQ,97.54,0.34,210080,2077686,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus_D,Haemophilus_D pittmaniae,SRR12533906,26,AMPLICON,599,109535073,PRJNA549977,SAMN15902752,Metagenome,or,environmental,69976572,CEDARS-SINAI,MEDICAL,CENTER,2018-03-22,public,SRX9023896,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,113,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,non-SIBO,replicate,62,Upper,endoscopy,113Duodenal,aspirate,SRP279051,0.009433364320121694
HRGM_Genome_2198,GUT_GENOME177056,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D pittmaniae,4,Europe;North America,Spain;Denmark;United States;Italy,CIBIO;EBI,MAG,Direct,HQ,97.54,0.34,210080,2077686,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus_D,Haemophilus_D pittmaniae,SRR12533912,32,AMPLICON,601,245720005,PRJNA549977,SAMN15902746,Metagenome,or,environmental,142509201,CEDARS-SINAI,MEDICAL,CENTER,2018-03-08,public,SRX9023890,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,104,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,non-SIBO,replicate,56,Upper,endoscopy,104Duodenal,aspirate,SRP279051,0.001633407481436109
HRGM_Genome_2198,GUT_GENOME177056,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D pittmaniae,4,Europe;North America,Spain;Denmark;United States;Italy,CIBIO;EBI,MAG,Direct,HQ,97.54,0.34,210080,2077686,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus_D,Haemophilus_D pittmaniae,SRR12533914,34,AMPLICON,599,254867709,PRJNA549977,SAMN15902745,Metagenome,or,environmental,168643991,CEDARS-SINAI,MEDICAL,CENTER,2018-03-07,public,SRX9023888,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,103,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,non-SIBO,replicate,55,Upper,endoscopy,103Duodenal,aspirate,SRP279051,0.004412372030343208
HRGM_Genome_2198,GUT_GENOME177056,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D pittmaniae,4,Europe;North America,Spain;Denmark;United States;Italy,CIBIO;EBI,MAG,Direct,HQ,97.54,0.34,210080,2077686,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus_D,Haemophilus_D pittmaniae,SRR12533923,43,AMPLICON,589,80763067,PRJNA549977,SAMN15902736,Metagenome,or,environmental,47394356,CEDARS-SINAI,MEDICAL,CENTER,2018-02-15,public,SRX9023879,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,88,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,non-SIBO,replicate,48,Upper,endoscopy,88Duodenal,aspirate,SRP279051,0.0020494152717266683
HRGM_Genome_2198,GUT_GENOME177056,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D pittmaniae,4,Europe;North America,Spain;Denmark;United States;Italy,CIBIO;EBI,MAG,Direct,HQ,97.54,0.34,210080,2077686,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus_D,Haemophilus_D pittmaniae,SRR12533924,44,AMPLICON,588,177504339,PRJNA549977,SAMN15902682,Metagenome,or,environmental,103946182,CEDARS-SINAI,MEDICAL,CENTER,2017-06-23,public,SRX9023878,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,7,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,non-SIBO,replicate,6,Upper,endoscopy,7Duodenal,aspirate,SRP279051,0.0024476747090264248
HRGM_Genome_2198,GUT_GENOME177056,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D pittmaniae,4,Europe;North America,Spain;Denmark;United States;Italy,CIBIO;EBI,MAG,Direct,HQ,97.54,0.34,210080,2077686,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus_D,Haemophilus_D pittmaniae,SRR12533925,45,AMPLICON,600,164021501,PRJNA549977,SAMN15902735,Metagenome,or,environmental,95119119,CEDARS-SINAI,MEDICAL,CENTER,2018-02-13,public,SRX9023877,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,87,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,SIBO-replicate,replicate,13,Upper,endoscopy,87Duodenal,aspirate,SRP279051,0.0013687146058957381
HRGM_Genome_2198,GUT_GENOME177056,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D pittmaniae,4,Europe;North America,Spain;Denmark;United States;Italy,CIBIO;EBI,MAG,Direct,HQ,97.54,0.34,210080,2077686,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus_D,Haemophilus_D pittmaniae,SRR12533928,48,AMPLICON,600,255789888,PRJNA549977,SAMN15902732,Metagenome,or,environmental,148663323,CEDARS-SINAI,MEDICAL,CENTER,2018-02-12,public,SRX9023874,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,84,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,non-SIBO,replicate,46,Upper,endoscopy,84Duodenal,aspirate,SRP279051,0.0022036766402584416
HRGM_Genome_2198,GUT_GENOME177056,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D pittmaniae,4,Europe;North America,Spain;Denmark;United States;Italy,CIBIO;EBI,MAG,Direct,HQ,97.54,0.34,210080,2077686,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus_D,Haemophilus_D pittmaniae,SRR12533931,51,AMPLICON,600,335844461,PRJNA549977,SAMN15902729,Metagenome,or,environmental,192923299,CEDARS-SINAI,MEDICAL,CENTER,2018-02-08,public,SRX9023871,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,81,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,non-SIBO,replicate,44,Upper,endoscopy,81Duodenal,aspirate,SRP279051,0.00420239497740728
HRGM_Genome_2198,GUT_GENOME177056,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D pittmaniae,4,Europe;North America,Spain;Denmark;United States;Italy,CIBIO;EBI,MAG,Direct,HQ,97.54,0.34,210080,2077686,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus_D,Haemophilus_D pittmaniae,SRR12533947,67,AMPLICON,600,220803848,PRJNA549977,SAMN15902715,Metagenome,or,environmental,129229304,CEDARS-SINAI,MEDICAL,CENTER,2017-11-21,public,SRX9023855,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,55,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,non-SIBO,replicate,33,Upper,endoscopy,55Duodenal,aspirate,SRP279051,0.002329655850634688
HRGM_Genome_2198,GUT_GENOME177056,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D pittmaniae,4,Europe;North America,Spain;Denmark;United States;Italy,CIBIO;EBI,MAG,Direct,HQ,97.54,0.34,210080,2077686,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus_D,Haemophilus_D pittmaniae,SRR12533949,69,AMPLICON,600,164385286,PRJNA549977,SAMN15902713,Metagenome,or,environmental,98576453,CEDARS-SINAI,MEDICAL,CENTER,2017-11-16,public,SRX9023853,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,53,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,non-SIBO,replicate,31,Upper,endoscopy,53Duodenal,aspirate,SRP279051,0.0030708411280929017
HRGM_Genome_2198,GUT_GENOME177056,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D pittmaniae,4,Europe;North America,Spain;Denmark;United States;Italy,CIBIO;EBI,MAG,Direct,HQ,97.54,0.34,210080,2077686,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus_D,Haemophilus_D pittmaniae,SRR12533958,78,AMPLICON,600,223603996,PRJNA549977,SAMN15902705,Metagenome,or,environmental,129800648,CEDARS-SINAI,MEDICAL,CENTER,2017-10-12,public,SRX9023844,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,39,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,non-SIBO,replicate,26,Upper,endoscopy,39Duodenal,aspirate,SRP279051,0.0023016563276328497
HRGM_Genome_2198,GUT_GENOME177056,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D pittmaniae,4,Europe;North America,Spain;Denmark;United States;Italy,CIBIO;EBI,MAG,Direct,HQ,97.54,0.34,210080,2077686,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus_D,Haemophilus_D pittmaniae,SRR12533980,100,AMPLICON,598,147817924,PRJNA549977,SAMN15902810,Metagenome,or,environmental,83890238,CEDARS-SINAI,MEDICAL,CENTER,2018-08-08,public,SRX9023822,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,209,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,non-SIBO,replicate,96,Upper,endoscopy,209Duodenal,aspirate,SRP279051,0.0011127382585934527
HRGM_Genome_2198,GUT_GENOME177056,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D pittmaniae,4,Europe;North America,Spain;Denmark;United States;Italy,CIBIO;EBI,MAG,Direct,HQ,97.54,0.34,210080,2077686,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus_D,Haemophilus_D pittmaniae,SRR12533986,106,AMPLICON,600,197532510,PRJNA549977,SAMN15902805,Metagenome,or,environmental,111802448,CEDARS-SINAI,MEDICAL,CENTER,2018-07-20,public,SRX9023816,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,199,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,SIBO-replicate,replicate,36,Upper,endoscopy,199Duodenal,aspirate,SRP279051,0.002497586687709728
HRGM_Genome_2198,GUT_GENOME177056,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D pittmaniae,4,Europe;North America,Spain;Denmark;United States;Italy,CIBIO;EBI,MAG,Direct,HQ,97.54,0.34,210080,2077686,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus_D,Haemophilus_D pittmaniae,SRR12533999,119,AMPLICON,600,65276165,PRJNA549977,SAMN15902793,Metagenome,or,environmental,37894410,CEDARS-SINAI,MEDICAL,CENTER,2018-05-23,public,SRX9023803,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,162,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,non-SIBO,replicate,91,Upper,endoscopy,162Duodenal,aspirate,SRP279051,0.001254223783034041
HRGM_Genome_2198,GUT_GENOME177056,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D pittmaniae,4,Europe;North America,Spain;Denmark;United States;Italy,CIBIO;EBI,MAG,Direct,HQ,97.54,0.34,210080,2077686,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus_D,Haemophilus_D pittmaniae,SRR12534014,134,AMPLICON,600,268829370,PRJNA549977,SAMN15902779,Metagenome,or,environmental,174118918,CEDARS-SINAI,MEDICAL,CENTER,2018-05-01,public,SRX9023788,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,145,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,SIBO-replicate,replicate,22,Upper,endoscopy,145Duodenal,aspirate,SRP279051,0.005344627014584912
HRGM_Genome_2198,GUT_GENOME177056,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D pittmaniae,4,Europe;North America,Spain;Denmark;United States;Italy,CIBIO;EBI,MAG,Direct,HQ,97.54,0.34,210080,2077686,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus_D,Haemophilus_D pittmaniae,SRR12534018,138,AMPLICON,601,172223243,PRJNA549977,SAMN15902686,Metagenome,or,environmental,120784468,CEDARS-SINAI,MEDICAL,CENTER,2017-07-14,public,SRX9023784,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,11,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,SIBO-replicate,replicate,2,Upper,endoscopy,11Duodenal,aspirate,SRP279051,0.0012240427770738936
HRGM_Genome_2198,GUT_GENOME177056,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D pittmaniae,4,Europe;North America,Spain;Denmark;United States;Italy,CIBIO;EBI,MAG,Direct,HQ,97.54,0.34,210080,2077686,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus_D,Haemophilus_D pittmaniae,SRR12534019,139,AMPLICON,601,130137378,PRJNA549977,SAMN15902677,Metagenome,or,environmental,91558877,CEDARS-SINAI,MEDICAL,CENTER,missing,public,SRX9023783,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,2,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,non-SIBO,replicate,2,Upper,endoscopy,2Duodenal,aspirate,SRP279051,0.004196461543626414
HRGM_Genome_2236,GUT_GENOME159485,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp000435555,1070,South America;Africa;Oceania;North America;Asia;Europe,Mongolia;Austria;Denmark;Netherlands;Australia;France;Fiji;United Kingdom;Peru;Canada;Spain;Russia;Estonia;Israel;Italy;Sweden;Kazakhstan;Germany;Madagascar;China;Finland;Japan;United States,CIBIO;HGM;EBI,MAG,Direct,HQ,92.28,0,47585,2167667,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-83,CAG-83 sp000435555,SRR12533988,108,AMPLICON,600,152591634,PRJNA549977,SAMN15902803,Metagenome,or,environmental,91692699,CEDARS-SINAI,MEDICAL,CENTER,2018-07-17,public,SRX9023814,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,195,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,SIBO-replicate,replicate,34,Upper,endoscopy,195Duodenal,aspirate,SRP279051,0.0023551181764656405
HRGM_Genome_2264,GUT_GENOME001806,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus mutans,23,Europe;North America;Asia,Austria;South Korea;Sweden;France;United Kingdom;Canada;China;Japan;United States,HGM;HBC;KIJ;CIBIO;CGR;EBI,MAG;Isolate,Direct,HQ,100,0,366385,2020615,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,SRR12533888,8,AMPLICON,599,160916268,PRJNA549977,SAMN15902768,Metagenome,or,environmental,103256928,CEDARS-SINAI,MEDICAL,CENTER,2018-04-18,public,SRX9023914,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,133,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,non-SIBO,replicate,76,Upper,endoscopy,133Duodenal,aspirate,SRP279051,0.00619748062316522
HRGM_Genome_2264,GUT_GENOME001806,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus mutans,23,Europe;North America;Asia,Austria;South Korea;Sweden;France;United Kingdom;Canada;China;Japan;United States,HGM;HBC;KIJ;CIBIO;CGR;EBI,MAG;Isolate,Direct,HQ,100,0,366385,2020615,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,SRR12533920,40,AMPLICON,600,308824348,PRJNA549977,SAMN15902739,Metagenome,or,environmental,175396040,CEDARS-SINAI,MEDICAL,CENTER,2018-02-26,public,SRX9023882,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,94,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,non-SIBO,replicate,51,Upper,endoscopy,94Duodenal,aspirate,SRP279051,0.0036404456064567468
HRGM_Genome_2264,GUT_GENOME001806,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus mutans,23,Europe;North America;Asia,Austria;South Korea;Sweden;France;United Kingdom;Canada;China;Japan;United States,HGM;HBC;KIJ;CIBIO;CGR;EBI,MAG;Isolate,Direct,HQ,100,0,366385,2020615,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,SRR12533930,50,AMPLICON,600,73126513,PRJNA549977,SAMN15902730,Metagenome,or,environmental,41943399,CEDARS-SINAI,MEDICAL,CENTER,2018-02-09,public,SRX9023872,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,82,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,SIBO-replicate,replicate,11,Upper,endoscopy,82Duodenal,aspirate,SRP279051,0.004246433933933934
HRGM_Genome_2264,GUT_GENOME001806,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus mutans,23,Europe;North America;Asia,Austria;South Korea;Sweden;France;United Kingdom;Canada;China;Japan;United States,HGM;HBC;KIJ;CIBIO;CGR;EBI,MAG;Isolate,Direct,HQ,100,0,366385,2020615,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,SRR12533955,75,AMPLICON,600,224697070,PRJNA549977,SAMN15902707,Metagenome,or,environmental,135967885,CEDARS-SINAI,MEDICAL,CENTER,2017-10-30,public,SRX9023847,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,44,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,SIBO-replicate,replicate,5,Upper,endoscopy,44Duodenal,aspirate,SRP279051,0.009046448161258073
HRGM_Genome_2264,GUT_GENOME001806,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus mutans,23,Europe;North America;Asia,Austria;South Korea;Sweden;France;United Kingdom;Canada;China;Japan;United States,HGM;HBC;KIJ;CIBIO;CGR;EBI,MAG;Isolate,Direct,HQ,100,0,366385,2020615,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,SRR12533998,118,AMPLICON,600,150601030,PRJNA549977,SAMN15902794,Metagenome,or,environmental,85552799,CEDARS-SINAI,MEDICAL,CENTER,2018-05-24,public,SRX9023804,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,165,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,SIBO-replicate,replicate,28,Upper,endoscopy,165Duodenal,aspirate,SRP279051,0.0015700072932962916
HRGM_Genome_2264,GUT_GENOME001806,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus mutans,23,Europe;North America;Asia,Austria;South Korea;Sweden;France;United Kingdom;Canada;China;Japan;United States,HGM;HBC;KIJ;CIBIO;CGR;EBI,MAG;Isolate,Direct,HQ,100,0,366385,2020615,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,SRR12533999,119,AMPLICON,600,65276165,PRJNA549977,SAMN15902793,Metagenome,or,environmental,37894410,CEDARS-SINAI,MEDICAL,CENTER,2018-05-23,public,SRX9023803,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,162,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,non-SIBO,replicate,91,Upper,endoscopy,162Duodenal,aspirate,SRP279051,0.0028330701922651283
